organism	tf_locus_tag	tf_name	tf_ortho_names	tg_locus_tag	tg_name	tg_ortho_names	interaction	ortho_pox	ortho_ani	ortho_ncr	ortho_sce	tfbs_count
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_004707	PECH_004707	MRPL31	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_004719	PECH_004719		NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_004827	PECH_004827	VTC3	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_004842	PECH_004842	SSA1,SSA2,SSA4	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_004844	PECH_004844	GGC1	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_004872	PECH_004872	SEM1	NaN	1	0	0	1	1
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_004896	PECH_004896	ATP10	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_004903	PECH_004903	GPP1,GPP2	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_004939	PECH_004939	KAP123	NaN	1	0	0	1	4
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_004963	PECH_004963	CAT2	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_004977	PECH_004977		NaN	1	0	0	1	1
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_004997	PECH_004997	TPK2	NaN	1	0	0	1	18
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005010	PECH_005010	PTC5	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005013	PECH_005013	RPP1A	NaN	1	0	0	1	2
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005015	PECH_005015	ACO2	NaN	1	0	0	1	1
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005022	PECH_005022	RPL27A	NaN	1	0	0	1	1
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005039	PECH_005039	GLN4	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005070	PECH_005070	RRP14	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005084	PECH_005084	MBF1	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005103	PECH_005103	SSC1	NaN	1	0	0	1	2
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005119	PECH_005119	RPP2B	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005131	PECH_005131	GRE2	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005133	PECH_005133	RPS17B	NaN	1	0	0	1	1
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005141	PECH_005141	QDR2	NaN	1	0	0	1	1
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005181	PECH_005181	PDR5	NaN	1	0	0	1	2
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005230	PECH_005230	RPL42A,RPL42B	NaN	1	0	0	1	8
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005283	PECH_005283	XRN1	NaN	1	0	0	1	2
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005296	PECH_005296	RPL4B	NaN	1	0	0	1	2
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005310	PECH_005310	SGA1	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005326	PECH_005326	SOD1	NaN	1	0	0	1	1
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005327	PECH_005327	TAL1	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005335	PECH_005335	DID2	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005367	PECH_005367	ISW2	NaN	1	0	0	1	4
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005388	PECH_005388	THS1	NaN	1	0	0	1	1
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005409	PECH_005409	CDC48	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005465	PECH_005465	ATP2	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005504	PECH_005504	SIS1	NaN	1	0	0	1	2
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005519	PECH_005519	ADH1	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005593	PECH_005593	HSP78	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005594	PECH_005594	EFB1	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005686	PECH_005686	PNS1	NaN	1	0	0	1	1
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005713	PECH_005713	IMD2	NaN	1	0	0	1	2
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005716	PECH_005716	FRS2	NaN	1	0	0	1	1
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005735	PECH_005735	RPS2	NaN	1	0	0	1	2
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005739	PECH_005739	PTR2	NaN	1	0	0	1	1
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005749	PECH_005749		NaN	1	0	0	1	11
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005777	PECH_005777	HMF1	NaN	1	0	0	1	3
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005791	PECH_005791	PAB1	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005797	PECH_005797	RPS8B	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005862	PECH_005862	OCH1	NaN	1	0	0	1	1
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005917	PECH_005917	DPS1	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005926	PECH_005926	KOG1	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005941	PECH_005941	SSZ1	NaN	1	0	0	1	3
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005942	PECH_005942	SUR7	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005947	PECH_005947	ATP18	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005965	PECH_005965	ACO1	NaN	1	0	0	1	1
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005967	PECH_005967	TPS1	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005973	PECH_005973	RPL8A,RPL8B	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_005999	PECH_005999	RPL31A,RPL31B	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_006007	PECH_006007	GSP1	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_006017	PECH_006017	TIM50	NaN	1	0	0	1	1
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_006019	PECH_006019	MPR1	NaN	1	0	0	1	3
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_006043	PECH_006043	UTR2	NaN	1	0	0	1	1
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_006115	PECH_006115	DSK2	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_006131	PECH_006131	VMA1	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_006132	PECH_006132	VPS1	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_006141	PECH_006141	TIM22	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_006163	PECH_006163	TDH1,TDH2,TDH3	NaN	1	0	0	1	3
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_006164	PECH_006164	SND3	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_006174	PECH_006174	GCD10	NaN	1	0	0	1	1
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_006229	PECH_006229	PRX1	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_006261	PECH_006261	HSP60	NaN	1	0	0	1	1
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_006286	PECH_006286	VTC4	NaN	1	0	0	1	3
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_006298	PECH_006298	TIF5	NaN	1	0	0	1	3
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_006397	PECH_006397	SGT2	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_006400	PECH_006400	OLA1	NaN	1	0	0	1	1
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_006432	PECH_006432	AAD16	NaN	0	0	0	1	1
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_006480	PECH_006480	RPN1	NaN	1	0	0	1	3
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_006505	PECH_006505	RSM19	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_006508	PECH_006508	ZTA1	NaN	1	0	0	1	2
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_006513	PECH_006513	RDI1	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_006542	PECH_006542	ADE12	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_006559	PECH_006559	TYS1	NaN	1	0	0	1	2
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_006681	PECH_006681	MET6	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_006696	PECH_006696	SAD1	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_006702	PECH_006702	GCD11	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_006710	PECH_006710	CPR1	NaN	1	0	0	1	2
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_006711	PECH_006711	DED1	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_006712	PECH_006712	ADE17	NaN	1	0	0	1	1
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_006748	PECH_006748	CYS3	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_006788	PECH_006788	RIB4	NaN	1	0	0	1	2
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_006818	PECH_006818	VAS1	NaN	1	0	0	1	1
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_006846	PECH_006846	TIP41	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_006853	PECH_006853	CYS4	NaN	1	0	0	1	3
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_006868	PECH_006868	LAP2	NaN	1	0	0	1	2
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_006891	PECH_006891	RPS0B	NaN	1	0	0	1	2
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_006914	PECH_006914		NaN	1	0	0	1	2
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_006932	PECH_006932	PMC1	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_006934	PECH_006934	BIM1	NaN	1	0	0	1	3
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_006967	PECH_006967	MRPS8	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_006976	PECH_006976	CDC19,PYK2	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_006985	PECH_006985	PIL1	NaN	1	0	0	1	2
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_006990	PECH_006990	RPS11B	NaN	1	0	0	1	1
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007014	PECH_007014	YCK1	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007028	PECH_007028	ENO1	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007054	PECH_007054	GUT2	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007061	PECH_007061	GUK1	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007067	PECH_007067	ATX1	NaN	1	0	0	1	1
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007086	PECH_007086	SBH2	NaN	1	0	0	1	1
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007106	PECH_007106	YHB1	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007122	PECH_007122	ZUO1	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007149	PECH_007149		NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007167	PECH_007167	PFK1	NaN	1	0	0	1	2
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007203	PECH_007203	PST2	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007220	PECH_007220	SOL2	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007259	PECH_007259	STE2	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007267	PECH_007267	ILV5	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007277	PECH_007277	HSP26	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007280	PECH_007280	ZPS1	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007355	PECH_007355	URA2	NaN	1	0	0	1	1
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007365	PECH_007365	ALD5	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007372	PECH_007372	YPS3	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007410	PECH_007410	TMA19	NaN	1	0	0	1	2
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007411	PECH_007411	SUR2	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	srrA	PECH_007435	PECH_007435	brlA	+	1	1	0	0	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007459	PECH_007459	PDA1	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007482	PECH_007482	RPS3	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007483	PECH_007483	FRS1	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007499	PECH_007499	COX17	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007506	PECH_007506	ARG4	NaN	1	0	0	1	2
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007543	PECH_007543	ADE1	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007585	PECH_007585	HSP12	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007640	PECH_007640	DUG1	NaN	1	0	0	1	3
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007656	PECH_007656	RPL28	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007660	PECH_007660	TPS2	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007684	PECH_007684	GAS1	NaN	1	0	0	1	1
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007708	PECH_007708	UGP1	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007711	PECH_007711	STI1	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007782	PECH_007782	KAR2	NaN	1	0	0	1	3
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007802	PECH_007802	GPX2	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007835	PECH_007835	TRP5	NaN	1	0	0	1	1
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007843	PECH_007843	ACC1	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007849	PECH_007849	RPS30A,RPS30B	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007881	PECH_007881	LIP2	NaN	1	0	0	1	6
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007920	PECH_007920	PHO12,PHO5	NaN	1	0	0	1	2
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007925	PECH_007925	SOD2	NaN	1	0	0	1	2
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007940	PECH_007940		NaN	1	0	0	1	1
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007963	PECH_007963	ILS1	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007972	PECH_007972	PRX1	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007981	PECH_007981	RRD1	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_007987	PECH_007987	GRH1	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_008008	PECH_008008	BNA4	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_008021	PECH_008021	ABP140	NaN	1	0	0	1	2
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_008124	PECH_008124	RPS6B	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_008140	PECH_008140		NaN	1	0	0	1	1
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_008191	PECH_008191		NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_008196	PECH_008196	DBP5	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_008249	PECH_008249	ADK1	NaN	1	0	0	1	1
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_008258	PECH_008258	RNH201	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_008264	PECH_008264		NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_008327	PECH_008327	DPM1	NaN	1	0	0	1	1
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_008338	PECH_008338	ILV2	NaN	1	0	0	1	2
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_008376	PECH_008376	FPR2	NaN	1	0	0	1	1
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_008388	PECH_008388	HOS2	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_008391	PECH_008391	PNC1	NaN	1	0	0	1	1
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_008434	PECH_008434	PSY2	NaN	1	0	0	1	1
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_008439	PECH_008439	STE3	NaN	1	0	0	1	3
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_008462	PECH_008462	MRPS16	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_008463	PECH_008463	NNR1	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_008486	PECH_008486	BAT1,BAT2	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_008491	PECH_008491	ARG1	NaN	1	0	0	1	3
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_008528	PECH_008528	ADE6	NaN	1	0	0	1	4
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_008576	PECH_008576	YNK1	NaN	1	0	0	1	2
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_008584	PECH_008584	GUS1	NaN	1	0	0	1	1
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_008585	PECH_008585	PMA1	NaN	1	0	0	1	3
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_008590	PECH_008590	OXA1	NaN	1	0	0	1	4
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_008592	PECH_008592	SPE2	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_008595	PECH_008595	SFH5	NaN	1	0	0	1	1
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_008613	PECH_008613	YAH1	NaN	1	0	0	1	2
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_008621	PECH_008621	NOP10	NaN	1	0	0	1	3
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_008659	PECH_008659	SNZ2,SNZ3	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_008695	PECH_008695	MET10	NaN	1	0	0	1	1
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_008738	PECH_008738	PEP4	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_008767	PECH_008767	FBA1	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_008769	PECH_008769	LYS1	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_008773	PECH_008773	KES1	NaN	1	0	0	1	2
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_008826	PECH_008826	SHM2	NaN	1	0	0	1	1
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_008829	PECH_008829	YKE2	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_008830	PECH_008830	VPS4	NaN	1	0	0	1	1
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_008892	PECH_008892	WRS1	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_008912	PECH_008912	STM1	NaN	1	0	0	1	1
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_008953	PECH_008953	RPL16A	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	srrA	PECH_008974	PECH_008974	trxB	+	1	1	0	0	1
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_008986	PECH_008986	CRN1	NaN	1	0	0	1	0
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_009020	PECH_009020	UTH1	NaN	1	0	0	1	1
Pucsensis	PECH_004453	PECH_004453	SKN7	PECH_009036	PECH_009036	RPS31	NaN	1	0	0	1	0
Pucsensis	PECH_004482	PECH_004482	qa-1F	PECH_004477	PECH_004477	qa-4	NaN	1	0	1	0	2
Pucsensis	PECH_004482	PECH_004482	qa-1F	PECH_004478	PECH_004478	qa-Y	+	1	0	1	0	3
Pucsensis	PECH_004482	PECH_004482	qa-1F	PECH_004479	PECH_004479	qa-3	-	1	0	1	0	3
Pucsensis	PECH_004482	PECH_004482	qa-1F	PECH_004480	PECH_004480	qa-X	-	1	0	1	0	3
Pucsensis	PECH_004482	PECH_004482	qa-1F	PECH_004481	PECH_004481	qa-2	-	1	0	1	0	3
Pucsensis	PECH_004482	PECH_004482	qa-1F	PECH_004482	PECH_004482	qa-1F	+	1	0	1	0	1
Pucsensis	PECH_004482	PECH_004482	qa-1F	PECH_004483	PECH_004483	qa-1S	NaN	1	0	1	0	1
Pucsensis	PECH_004544	PECH_004544	nuc-1	PECH_000154	PECH_000154	pho-4	+	1	0	1	0	0
Pucsensis	PECH_004544	PECH_004544	nuc-1	PECH_001341	PECH_001341	pho-4	+	1	0	1	0	2
Pucsensis	PECH_004544	PECH_004544	nuc-1	PECH_002134	PECH_002134	pho-4	+	1	0	1	0	2
Pucsensis	PECH_004544	PECH_004544	nuc-1	PECH_004216	PECH_004216	aac	+	1	0	1	0	0
Pucsensis	PECH_004544	PECH_004544	nuc-1	PECH_005103	PECH_005103	hsp70-5	+	1	0	1	0	0
Pucsensis	PECH_004544	PECH_004544	nuc-1	PECH_005213	PECH_005213	pho-2	NaN	1	0	1	0	1
Pucsensis	PECH_004563	PECH_004563	cre-1	PECH_000047	PECH_000047		+	1	0	1	0	0
Pucsensis	PECH_004563	PECH_004563	cre-1	PECH_000055	PECH_000055		-	1	0	1	0	0
Pucsensis	PECH_004563	PECH_004563	cre-1	PECH_000099	PECH_000099		+	1	0	1	0	1
Pucsensis	PECH_004563	PECH_004563	cre-1	PECH_000201	PECH_000201		-	1	0	1	0	0
Pucsensis	PECH_004563	PECH_004563	creA	PECH_000206	PECH_000206		+	1	1	0	0	0
Pucsensis	PECH_004563	PECH_004563	cre-1	PECH_000229	PECH_000229		-	1	0	1	0	0
Pucsensis	PECH_004563	PECH_004563	cre-1	PECH_000231	PECH_000231		+	1	0	1	0	0
Pucsensis	PECH_004563	PECH_004563	cre-1	PECH_000243	PECH_000243		-	1	0	1	0	0
Pucsensis	PECH_004563	PECH_004563	cre-1	PECH_000277	PECH_000277		+	1	0	1	0	0
Pucsensis	PECH_004563	PECH_004563	cre-1	PECH_000278	PECH_000278	col-26	-	1	0	1	0	0
Pucsensis	PECH_004563	PECH_004563	creA	PECH_000295	PECH_000295		-	0	1	0	0	0
Pucsensis	PECH_004563	PECH_004563	cre-1	PECH_000302	PECH_000302		-	1	0	1	0	3
Pucsensis	PECH_004563	PECH_004563	cre-1	PECH_000306	PECH_000306	cdh-1	-	1	0	1	0	0
Pucsensis	PECH_004563	PECH_004563	cre-1	PECH_000322	PECH_000322	tca-16	-	1	0	1	0	0
Pucsensis	PECH_004563	PECH_004563	cre-1	PECH_000386	PECH_000386		-	1	0	1	0	0
Pucsensis	PECH_004563	PECH_004563	cre-1	PECH_000390	PECH_000390		-	1	0	1	0	2
Pucsensis	PECH_004563	PECH_004563	cre-1	PECH_000397	PECH_000397	csn-5	+	1	0	1	0	1
Pucsensis	PECH_004563	PECH_004563	cre-1	PECH_000438	PECH_000438		-	1	0	1	0	1
Pucsensis	PECH_004563	PECH_004563	cre-1	PECH_000466	PECH_000466	mig-3	+	1	0	1	0	0
Pucsensis	PECH_004563	PECH_004563	cre-1	PECH_000472	PECH_000472		+	1	0	1	0	1
Pucsensis	PECH_004563	PECH_004563	creA	PECH_000487	PECH_000487	facB	-	1	1	0	0	0
Pucsensis	PECH_004563	PECH_004563	cre-1	PECH_000488	PECH_000488		-	1	0	1	0	1
Pucsensis	PECH_004563	PECH_004563	cre-1	PECH_000510	PECH_000510		+	1	0	1	0	0
Pucsensis	PECH_004563	PECH_004563	creA	PECH_000515	PECH_000515		+	0	1	0	0	0
Pucsensis	PECH_004563	PECH_004563	creA,cre-1	PECH_000531	PECH_000531		-	1	1	1	0	0
Pucsensis	PECH_004563	PECH_004563	cre-1	PECH_000585	PECH_000585	pex6	-	1	0	1	0	0
Pucsensis	PECH_004563	PECH_004563	cre-1	PECH_000594	PECH_000594		-	1	0	1	0	1
Pucsensis	PECH_004563	PECH_004563	creA	PECH_000626	PECH_000626	acuG	-	1	1	0	0	1
Pucsensis	PECH_004563	PECH_004563	cre-1	PECH_000633	PECH_000633	cpc-1	+	1	0	1	0	0
