organism	tf_locus_tag	tf_name	tf_ortho_names	tg_locus_tag	tg_name	tg_ortho_names	interaction	ortho_pox	ortho_ani	ortho_ncr	ortho_sce	tfbs_count
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_03104	PDE_03104	pyrF	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_03105	PDE_03105	metF	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_03138	PDE_03138		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_03143	PDE_03143		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_03168	CreA	creA	-	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_03172	PDE_03172		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_03189	PDE_03189		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_03196	PDE_03196		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_03222	PDE_03222		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_03280	PDE_03280		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_03288	PDE_03288	larA	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_03296	PDE_03296		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_03318	PDE_03318		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_03331	PDE_03331		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_03353	PDE_03353	mcmA	-	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_03414	PDE_03414	sidF	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_03465	PDE_03465		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_03466	PDE_03466	pgxA	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_03467	PDE_03467		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_03475	PDE_03475	mstA	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_03494	PDE_03494		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_03607	PDE_03607		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_03660	PDE_03660	metH	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_03701	PDE_03701	purH	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_03711	PDE_03711	eglA	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_03725	PDE_03725		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_03775	MCM7		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_03776	PDE_03776		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_03779	PDE_03779		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_03831	PDE_03831		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_03844	PDE_03844		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_03846	PDE_03846		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_03862	PDE_03862		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_03875	PDE_03875		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pac-3	PDE_03892	PDE_03892		+	0	0	1	0	1
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_03909	PDE_03909		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_03920	PDE_03920		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_03927	PDE_03927		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_03930	PDE_03930		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_03947	PDE_03947		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_03955	PDE_03955		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_03974	PDE_03974	pcrA	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_04019	PDE_04019		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_04024	PDE_04024		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_04038	PDE_04038		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_04046	ClrA	clrA	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_04047	PDE_04047		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_04073	PDE_04073	sidA	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_04091	PDE_04091		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_04127	PDE_04127		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_04147	PDE_04147		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_04184	PDE_04184		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_04202	PDE_04202	nup82	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_04218	PDE_04218	gudC	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_04229	PDE_04229		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_04249	PDE_04249		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_04251	PDE_04251	bglI	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_04263	PDE_04263		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_04407	PDE_04407		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_04434	PDE_04434		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_04452	PDE_04452		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_04460	PDE_04460		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_04465	PDE_04465		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_04491	PDE_04491		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_04494	PDE_04494		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_04497	PDE_04497		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_04499	PDE_04499		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_04506	PDE_04506		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_04539	PDE_04539		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_04631	PDE_04631		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_04634	PDE_04634	enaC	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_04643	PDE_04643		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_04645	PDE_04645		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_04646	PDE_04646		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_04712	PDE_04712	ngn23	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_04745	PDE_04745		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_04795	PDE_04795	hmbA	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_04825	PDE_04825		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_04835	PDE_04835	ganA	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_04847	PDE_04847	rmtB	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_04895	PDE_04895		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_04931	PDE_04931		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_04949	PDE_04949		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_04963	PDE_04963		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_04985	PDE_04985	cetA	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05002	PDE_05002	amdS	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05003	PDE_05003		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05008	PDE_05008		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05009	PDE_05009		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05033	PDE_05033		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05061	PDE_05061		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC,pac-3	PDE_05163	PDE_05163	pacC,pac-3	+	0	1	1	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05194	PDE_05194		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05210	PDE_05210	xlnA	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05221	PDE_05221		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05226	PDE_05226		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05250	PDE_05250		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05251	PDE_05251		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05318	PDE_05318		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05327	PDE_05327	cypA	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05341	PDE_05341		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05363	PDE_05363		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05393	PDE_05393	phnB	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05445	PDE_05445	cbhA	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05456	PDE_05456	shrA	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC,pac-3	PDE_05457	PDE_05457	palF	-	0	1	1	0	1
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05471	PDE_05471		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05518	PDE_05518		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05524	PDE_05524		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05547	PDE_05547		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05548	PDE_05548		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05550	PDE_05550		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05578	PDE_05578		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05596	PDE_05596		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05608	MEF1		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05614	PDE_05614		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05631	PDE_05631		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05632	PDE_05632		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05649	PDE_05649		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05658	PDE_05658		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05687	PDE_05687	metG	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05688	PDE_05688		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05717	PDE_05717		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05752	PDE_05752		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05828	PDE_05828		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05836	PDE_05836		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05849	PDE_05849		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05851	PDE_05851		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05863	PDE_05863		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05883	ClrB-2		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05996	PDE_05996		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05998	PDE_05998	mndB	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_05999	ClrB	clrB	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_06030	PDE_06030		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_06052	PDE_06052		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_06096	PDE_06096		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_06117	PDE_06117	gdhA	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_06120	PDE_06120		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_06121	PDE_06121		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_06127	PDE_06127		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_06139	PDE_06139		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_06143	PDE_06143		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_06146	PDE_06146		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_06152	PDE_06152	radC	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_06214	UNG1		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_06220	PDE_06220		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_06221	PDE_06221		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_06226	PDE_06226	hisHF	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_06229	PDE_06229		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_06234	PDE_06234		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_06305	PDE_06305		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_06306	PDE_06306		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_06352	PDE_06352		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_06357	PDE_06357		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_06359	PDE_06359		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pac-3	PDE_06363	PDE_06363		NaN	0	0	1	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_06379	PDE_06379		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_06508	PDE_06508		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_06509	PDE_06509		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_06542	PDE_06542		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_06571	PDE_06571		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_06585	PDE_06585		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_06586	PDE_06586		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_06630	PDE_06630		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_06649	PDE_06649	faeC	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_06658	PDE_06658		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_06670	PDE_06670	sudA	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_06785	PDE_06785		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_06848	PDE_06848		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_06884	PDE_06884		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_06899	PDE_06899		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_06944	PDE_06944	agdD	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_06955	PDE_06955		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07080	PDE_07080	abfC	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07085	PDE_07085		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07124	PDE_07124	cbhC	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07131	PDE_07131		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07139	PDE_07139		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07172	PDE_07172		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07221	PDE_07221		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07230	PDE_07230	sasA	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07236	PDE_07236	sD	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07244	PDE_07244	qutB	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07245	PDE_07245	qutD	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07256	PDE_07256		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07269	PDE_07269		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07282	PDE_07282		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07289	PDE_07289		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07302	PDE_07302	ugeA	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07330	PDE_07330	tpiA	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07336	PIF1		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pac-3	PDE_07345	PDE_07345		-	0	0	1	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07365	PDE_07365		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07384	PDE_07384		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07395	PDE_07395		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07396	PDE_07396		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07404	PDE_07404		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07424	LSM3		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07441	PDE_07441		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07473	PDE_07473		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07487	PDE_07487		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07497	PDE_07497		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07566	PDE_07566		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07574	PDE_07574		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07583	PDE_07583		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07587	PDE_07587		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07593	PDE_07593		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07598	PDE_07598		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07619	PDE_07619		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07632	PDE_07632		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07639	PDE_07639		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07646	PDE_07646		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07667	PDE_07667		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07692	PDE_07692		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07714	PDE_07714		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07721	PDE_07721		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07724	PDE_07724	pepAa	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07740	PDE_07740		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07743	PDE_07743	nimU	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07773	PDE_07773		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07788	cyn1		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07801	PDE_07801	uvsH	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07802	PDE_07802		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07815	PDE_07815		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07817	PDE_07817		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07867	PDE_07867		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07897	PDE_07897	axhB	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07918	PDE_07918		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07929	PDE_07929	eglB	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07945	PDE_07945	cbhB	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07949	PDE_07949		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07962	PDE_07962	gelB	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07966	PDE_07966		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_07985	PDE_07985		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_08006	PDE_08006	srpkF	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_08047	PDE_08047		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_08094	PDE_08094	xlnE	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_08125	PDE_08125	noxA	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_08126	PDE_08126		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_08138	PDE_08138		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_08178	PDE_08178		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_08180	PDE_08180		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_08190	PDE_08190		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_08200	PDE_08200		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_08215	PDE_08215		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_08216	PDE_08216		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_08232	PDE_08232	srrA	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_08235	PDE_08235		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_08256	PDE_08256	mns1A	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_08391	PDE_08391		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_08392	PDE_08392	H4.1	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_08429	PDE_08429		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_08430	PDE_08430		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_08437	PDE_08437		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_08445	PDE_08445		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_08495	PDE_08495		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_08499	PDE_08499		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_08544	PDE_08544		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_08546	PDE_08546		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_08569	PDE_08569		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_08616	PDE_08616		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_08628	MDE1		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_08642	PDE_08642		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_08687	PDE_08687		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_08737	PDE_08737	exgD	+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_08755	PDE_08755		+	0	1	0	0	0
Poxalicum	PDE_05163	PDE_05163	pacC	PDE_08756	PDE_08756		+	0	1	0	0	0
