#TF_ID	Family_ID	TSource_ID	Motif_ID	MSource_ID	DBID	TF_Name	TF_Species	TF_Status	Family_Name	DBDs	DBD_Count	Cutoff	DBID	Motif_Type	MSource_Identifier	MSource_Type	MSource_Author	MSource_Year	PMID	MSource_Version	SR_Model	SR_NoThreshold	TfSource_Name	TfSource_URL	TfSource_Year	TfSource_Month	TfSource_Day
T259230_2.00	F256_2.00	TS69_2.00	M08458_2.00	MS31_2.00	NCU07430	NCU07430	Neurospora_crassa	I	MADS box	SRF-TF	1	0.7	MA0331.1	COMPILED	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T259230_2.00	F256_2.00	TS69_2.00	M08589_2.00	MS13_2.00	NCU07430	NCU07430	Neurospora_crassa	I	MADS box	SRF-TF	1	0.7	YMR043W_831	Misc	DeBoer11	Misc	DeBoer	2011	22102575	June 2011	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T259230_2.00	F256_2.00	TS69_2.00	M09249_2.00	MS27_2.00	NCU07430	NCU07430	Neurospora_crassa	I	MADS box	SRF-TF	1	0.7	SRF_HUMAN.H11MO.0.A	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T259230_2.00	F256_2.00	TS69_2.00	M09254_2.00	MS27_2.00	NCU07430	NCU07430	Neurospora_crassa	I	MADS box	SRF-TF	1	0.7	SRF_MOUSE.H11MO.0.A	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T259230_2.00	F256_2.00	TS69_2.00	M09598_2.00	MS28_2.00	NCU07430	NCU07430	Neurospora_crassa	I	MADS box	SRF-TF	1	0.7	PUER-Srf_Sullivan_et_al.	Misc	HOMER	Misc	Heinz	2010	20513432	January 2016	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T259230_2.00	F256_2.00	TS69_2.00	M10947_2.00	MS59_2.00	NCU07430	NCU07430	Neurospora_crassa	I	MADS box	SRF-TF	1	0.7	V$SRF_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T259230_2.00	F256_2.00	TS69_2.00	M10948_2.00	MS59_2.00	NCU07430	NCU07430	Neurospora_crassa	I	MADS box	SRF-TF	1	0.7	V$SRF_02	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T259230_2.00	F256_2.00	TS69_2.00	M10949_2.00	MS59_2.00	NCU07430	NCU07430	Neurospora_crassa	I	MADS box	SRF-TF	1	0.7	V$SRF_03	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T259230_2.00	F256_2.00	TS69_2.00	M10950_2.00	MS59_2.00	NCU07430	NCU07430	Neurospora_crassa	I	MADS box	SRF-TF	1	0.7	V$SRF_09	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T259230_2.00	F256_2.00	TS69_2.00	M10951_2.00	MS59_2.00	NCU07430	NCU07430	Neurospora_crassa	I	MADS box	SRF-TF	1	0.7	V$SRF_C	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T259230_2.00	F256_2.00	TS69_2.00	M10952_2.00	MS59_2.00	NCU07430	NCU07430	Neurospora_crassa	I	MADS box	SRF-TF	1	0.7	V$SRF_Q3	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T259230_2.00	F256_2.00	TS69_2.00	M10953_2.00	MS59_2.00	NCU07430	NCU07430	Neurospora_crassa	I	MADS box	SRF-TF	1	0.7	V$SRF_Q4	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T259230_2.00	F256_2.00	TS69_2.00	M10954_2.00	MS59_2.00	NCU07430	NCU07430	Neurospora_crassa	I	MADS box	SRF-TF	1	0.7	V$SRF_Q5_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T259230_2.00	F256_2.00	TS69_2.00	M10955_2.00	MS59_2.00	NCU07430	NCU07430	Neurospora_crassa	I	MADS box	SRF-TF	1	0.7	V$SRF_Q5_02	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T259230_2.00	F256_2.00	TS69_2.00	M10956_2.00	MS59_2.00	NCU07430	NCU07430	Neurospora_crassa	I	MADS box	SRF-TF	1	0.7	V$SRF_Q6	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T259230_2.00	F256_2.00	TS69_2.00	M10990_2.00	MS59_2.00	NCU07430	NCU07430	Neurospora_crassa	I	MADS box	SRF-TF	1	0.7	F$MCM1_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T259230_2.00	F256_2.00	TS69_2.00	M10991_2.00	MS59_2.00	NCU07430	NCU07430	Neurospora_crassa	I	MADS box	SRF-TF	1	0.7	F$MCM1_02	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T259230_2.00	F256_2.00	TS69_2.00	M10992_2.00	MS59_2.00	NCU07430	NCU07430	Neurospora_crassa	I	MADS box	SRF-TF	1	0.7	F$MCM1_Q6	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T259814_2.00	F257_2.00	TS69_2.00	.	.	NCU01958	matA-1	Neurospora_crassa	N	MATalpha_HMGbox	MATalpha_HMGbox	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T290311_2.00	F266_2.00	TS69_2.00	M02343_2.00	MS64_2.00	NCU01312	rca-1	Neurospora_crassa	D	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	pTH8884	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T290312_2.00	F266_2.00	TS69_2.00	M02344_2.00	MS64_2.00	NCU01706	NCU01706	Neurospora_crassa	D	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	pTH9662	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T290313_2.00	F266_2.00	TS69_2.00	M01273_2.00	MS57_2.00	NCU02182	NCU02182	Neurospora_crassa	D	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	pTH8920	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T290314_2.00	F266_2.00	TS69_2.00	.	.	NCU02315	NCU02315	Neurospora_crassa	N	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	.	.	.	.	.	.	.	.	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T290315_2.00	F266_2.00	TS69_2.00	M02345_2.00	MS64_2.00	NCU03416	NCU03416	Neurospora_crassa	D	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	pTH8965	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T290316_2.00	F266_2.00	TS69_2.00	.	.	NCU05681	NCU05681	Neurospora_crassa	N	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	.	.	.	.	.	.	.	.	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T290317_2.00	F266_2.00	TS69_2.00	.	.	NCU05685	NCU05685	Neurospora_crassa	N	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	.	.	.	.	.	.	.	.	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T290318_2.00	F266_2.00	TS69_2.00	.	.	NCU06140	NCU06140	Neurospora_crassa	N	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	.	.	.	.	.	.	.	.	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T290319_2.00	F266_2.00	TS69_2.00	M02698_2.00	MS31_2.00	NCU06994	NCU06994	Neurospora_crassa	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MA0579.1	SELEX	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T290319_2.00	F266_2.00	TS69_2.00	M11037_2.00	MS59_2.00	NCU06994	NCU06994	Neurospora_crassa	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	P$CDC5_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T290319_2.00	F266_2.00	TS69_2.00	M11049_2.00	MS59_2.00	NCU06994	NCU06994	Neurospora_crassa	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	V$CDC5_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T290320_2.00	F266_2.00	TS69_2.00	.	.	NCU07543	NCU07543	Neurospora_crassa	N	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	.	.	.	.	.	.	.	.	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T290321_2.00	F266_2.00	TS69_2.00	M01274_2.00	MS57_2.00	NCU07834	NCU07834	Neurospora_crassa	D	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	pTH8908	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T290322_2.00	F266_2.00	TS69_2.00	.	.	NCU07863	NCU07863	Neurospora_crassa	N	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	.	.	.	.	.	.	.	.	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T290323_2.00	F266_2.00	TS69_2.00	.	.	NCU09197	NCU09197	Neurospora_crassa	N	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	.	.	.	.	.	.	.	.	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T290324_2.00	F266_2.00	TS69_2.00	.	.	NCU09329	NCU09329	Neurospora_crassa	N	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	.	.	.	.	.	.	.	.	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T290325_2.00	F266_2.00	TS69_2.00	.	.	NCU10346	NCU10346	Neurospora_crassa	N	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	.	.	.	.	.	.	.	.	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T300241_2.00	F275_2.00	TS69_2.00	M02387_2.00	MS64_2.00	NCU03725	vib-1	Neurospora_crassa	D	Ndt80/PhoG	NDT80_PhoG	1	0.7	pTH9676	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T300242_2.00	F275_2.00	TS69_2.00	.	.	NCU04729	NCU04729	Neurospora_crassa	N	Ndt80/PhoG	NDT80_PhoG	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T300243_2.00	F275_2.00	TS69_2.00	.	.	NCU09915	fsd-1	Neurospora_crassa	N	Ndt80/PhoG	NDT80_PhoG	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T301003_2.00	F276_2.00	TS69_2.00	.	.	NCU03273	NCU03273	Neurospora_crassa	N	NFX	zf-NF-X1	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T314712_2.00	F282_2.00	TS69_2.00	.	.	NCU02991	NCU02991	Neurospora_crassa	N	Pipsqueak	HTH_psq	1	0.777777777778	.	.	.	.	.	.	.	.	SequenceIdentity	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T314713_2.00	F282_2.00	TS69_2.00	.	.	NCU03529	NCU03529	Neurospora_crassa	N	Pipsqueak	HTH_psq	1	0.777777777778	.	.	.	.	.	.	.	.	SequenceIdentity	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T319069_2.00	F294_2.00	TS69_2.00	M00066_2.00	MS01_2.00	NCU06701	NCU06701	Neurospora_crassa	I	RFX	RFX_DNA_binding	1	0.6502061722952671	RFX1_4537	PBM	Badis08	PBM	Badis	2008	19111667	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T319069_2.00	F294_2.00	TS69_2.00	M00188_2.00	MS02_2.00	NCU06701	NCU06701	Neurospora_crassa	I	RFX	RFX_DNA_binding	1	0.6502061722952671	Rfx3_3961	PBM	Badis09	PBM	Badis	2009	19443739	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T319069_2.00	F294_2.00	TS69_2.00	M00709_2.00	MS10_2.00	NCU06701	NCU06701	Neurospora_crassa	I	RFX	RFX_DNA_binding	1	0.6502061722952671	pTH10021	PBM	CEPD	PBM	Narasimhan	2015	25905672	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T319069_2.00	F294_2.00	TS69_2.00	M02447_2.00	MS64_2.00	NCU06701	NCU06701	Neurospora_crassa	I	RFX	RFX_DNA_binding	1	0.6502061722952671	pTH9223	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T319069_2.00	F294_2.00	TS69_2.00	M02449_2.00	MS64_2.00	NCU06701	NCU06701	Neurospora_crassa	I	RFX	RFX_DNA_binding	1	0.6502061722952671	pTH9194	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T319069_2.00	F294_2.00	TS69_2.00	M02450_2.00	MS64_2.00	NCU06701	NCU06701	Neurospora_crassa	I	RFX	RFX_DNA_binding	1	0.6502061722952671	pTH9269	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T319069_2.00	F294_2.00	TS69_2.00	M02451_2.00	MS64_2.00	NCU06701	NCU06701	Neurospora_crassa	I	RFX	RFX_DNA_binding	1	0.6502061722952671	pTH9385	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T319069_2.00	F294_2.00	TS69_2.00	M02452_2.00	MS64_2.00	NCU06701	NCU06701	Neurospora_crassa	I	RFX	RFX_DNA_binding	1	0.6502061722952671	pTH8587	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T319069_2.00	F294_2.00	TS69_2.00	M02453_2.00	MS64_2.00	NCU06701	NCU06701	Neurospora_crassa	I	RFX	RFX_DNA_binding	1	0.6502061722952671	pTH9226	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T319069_2.00	F294_2.00	TS69_2.00	M02455_2.00	MS64_2.00	NCU06701	NCU06701	Neurospora_crassa	I	RFX	RFX_DNA_binding	1	0.6502061722952671	pTH9285	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T319069_2.00	F294_2.00	TS69_2.00	M02456_2.00	MS64_2.00	NCU06701	NCU06701	Neurospora_crassa	I	RFX	RFX_DNA_binding	1	0.6502061722952671	pTH9199	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T319069_2.00	F294_2.00	TS69_2.00	M02750_2.00	MS32_2.00	NCU06701	NCU06701	Neurospora_crassa	I	RFX	RFX_DNA_binding	1	0.6502061722952671	RFX3_dimer	SELEX	Jolma2010	SELEX	Jolma	2010	20378718	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T319069_2.00	F294_2.00	TS69_2.00	M03452_2.00	MS33_2.00	NCU06701	NCU06701	Neurospora_crassa	I	RFX	RFX_DNA_binding	1	0.6502061722952671	RFX3_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T319069_2.00	F294_2.00	TS69_2.00	M03453_2.00	MS33_2.00	NCU06701	NCU06701	Neurospora_crassa	I	RFX	RFX_DNA_binding	1	0.6502061722952671	RFX3_2	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T319069_2.00	F294_2.00	TS69_2.00	M03454_2.00	MS33_2.00	NCU06701	NCU06701	Neurospora_crassa	I	RFX	RFX_DNA_binding	1	0.6502061722952671	RFX2_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T319069_2.00	F294_2.00	TS69_2.00	M03455_2.00	MS33_2.00	NCU06701	NCU06701	Neurospora_crassa	I	RFX	RFX_DNA_binding	1	0.6502061722952671	RFX2_2	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T319069_2.00	F294_2.00	TS69_2.00	M03461_2.00	MS33_2.00	NCU06701	NCU06701	Neurospora_crassa	I	RFX	RFX_DNA_binding	1	0.6502061722952671	Rfx2_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T319069_2.00	F294_2.00	TS69_2.00	M03462_2.00	MS33_2.00	NCU06701	NCU06701	Neurospora_crassa	I	RFX	RFX_DNA_binding	1	0.6502061722952671	Rfx2_2	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T319069_2.00	F294_2.00	TS69_2.00	M03463_2.00	MS33_2.00	NCU06701	NCU06701	Neurospora_crassa	I	RFX	RFX_DNA_binding	1	0.6502061722952671	Rfx3_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T319069_2.00	F294_2.00	TS69_2.00	M03959_2.00	MS45_2.00	NCU06701	NCU06701	Neurospora_crassa	I	RFX	RFX_DNA_binding	1	0.6502061722952671	Rfx_1	SELEX	Nitta2015	SELEX	Nitta	2015	25779349	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T319069_2.00	F294_2.00	TS69_2.00	M03960_2.00	MS45_2.00	NCU06701	NCU06701	Neurospora_crassa	I	RFX	RFX_DNA_binding	1	0.6502061722952671	Rfx_2	SELEX	Nitta2015	SELEX	Nitta	2015	25779349	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T319069_2.00	F294_2.00	TS69_2.00	M03961_2.00	MS45_2.00	NCU06701	NCU06701	Neurospora_crassa	I	RFX	RFX_DNA_binding	1	0.6502061722952671	Rfx_3	SELEX	Nitta2015	SELEX	Nitta	2015	25779349	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T319069_2.00	F294_2.00	TS69_2.00	M03962_2.00	MS45_2.00	NCU06701	NCU06701	Neurospora_crassa	I	RFX	RFX_DNA_binding	1	0.6502061722952671	Rfx_4	SELEX	Nitta2015	SELEX	Nitta	2015	25779349	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T319069_2.00	F294_2.00	TS69_2.00	M03963_2.00	MS45_2.00	NCU06701	NCU06701	Neurospora_crassa	I	RFX	RFX_DNA_binding	1	0.6502061722952671	Rfx_5	SELEX	Nitta2015	SELEX	Nitta	2015	25779349	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T319069_2.00	F294_2.00	TS69_2.00	M05715_2.00	MS62_2.00	NCU06701	NCU06701	Neurospora_crassa	I	RFX	RFX_DNA_binding	1	0.6502061722952671	RFX3_eDBD_HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T319069_2.00	F294_2.00	TS69_2.00	M05716_2.00	MS62_2.00	NCU06701	NCU06701	Neurospora_crassa	I	RFX	RFX_DNA_binding	1	0.6502061722952671	RFX3_eDBD_HT-SELEX_2	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T319069_2.00	F294_2.00	TS69_2.00	M05717_2.00	MS62_2.00	NCU06701	NCU06701	Neurospora_crassa	I	RFX	RFX_DNA_binding	1	0.6502061722952671	RFX3_eDBD_Methyl-HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T319069_2.00	F294_2.00	TS69_2.00	M05718_2.00	MS62_2.00	NCU06701	NCU06701	Neurospora_crassa	I	RFX	RFX_DNA_binding	1	0.6502061722952671	RFX3_eDBD_Methyl-HT-SELEX_2	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T319069_2.00	F294_2.00	TS69_2.00	M05719_2.00	MS62_2.00	NCU06701	NCU06701	Neurospora_crassa	I	RFX	RFX_DNA_binding	1	0.6502061722952671	RFX2_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T319069_2.00	F294_2.00	TS69_2.00	M05720_2.00	MS62_2.00	NCU06701	NCU06701	Neurospora_crassa	I	RFX	RFX_DNA_binding	1	0.6502061722952671	RFX2_eDBD_Methyl-HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T319069_2.00	F294_2.00	TS69_2.00	M05723_2.00	MS62_2.00	NCU06701	NCU06701	Neurospora_crassa	I	RFX	RFX_DNA_binding	1	0.6502061722952671	RFX1_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T319069_2.00	F294_2.00	TS69_2.00	M05724_2.00	MS62_2.00	NCU06701	NCU06701	Neurospora_crassa	I	RFX	RFX_DNA_binding	1	0.6502061722952671	RFX1_eDBD_Methyl-HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T319069_2.00	F294_2.00	TS69_2.00	M05888_2.00	MS30_2.00	NCU06701	NCU06701	Neurospora_crassa	I	RFX	RFX_DNA_binding	1	0.6502061722952671	RFX2	SMiLE-seq	Isakova2017	SMiLE-seq	Isakova	2017	28092692	April 2017	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T319069_2.00	F294_2.00	TS69_2.00	M07494_2.00	MS31_2.00	NCU06701	NCU06701	Neurospora_crassa	I	RFX	RFX_DNA_binding	1	0.6502061722952671	MA0365.1	PBM, CSA and or DIP-chip	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T319069_2.00	F294_2.00	TS69_2.00	M08162_2.00	MS31_2.00	NCU06701	NCU06701	Neurospora_crassa	I	RFX	RFX_DNA_binding	1	0.6502061722952671	MA0509.1	ChIP-seq	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T319069_2.00	F294_2.00	TS69_2.00	M08600_2.00	MS13_2.00	NCU06701	NCU06701	Neurospora_crassa	I	RFX	RFX_DNA_binding	1	0.6502061722952671	YLR176C_1478	Misc	DeBoer11	Misc	DeBoer	2011	22102575	June 2011	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T319069_2.00	F294_2.00	TS69_2.00	M08601_2.00	MS13_2.00	NCU06701	NCU06701	Neurospora_crassa	I	RFX	RFX_DNA_binding	1	0.6502061722952671	YLR176C_496	Misc	DeBoer11	Misc	DeBoer	2011	22102575	June 2011	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T319069_2.00	F294_2.00	TS69_2.00	M09361_2.00	MS27_2.00	NCU06701	NCU06701	Neurospora_crassa	I	RFX	RFX_DNA_binding	1	0.6502061722952671	RFX3_HUMAN.H11MO.0.B	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T319069_2.00	F294_2.00	TS69_2.00	M09362_2.00	MS27_2.00	NCU06701	NCU06701	Neurospora_crassa	I	RFX	RFX_DNA_binding	1	0.6502061722952671	RFX2_HUMAN.H11MO.0.A	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T319069_2.00	F294_2.00	TS69_2.00	M09363_2.00	MS27_2.00	NCU06701	NCU06701	Neurospora_crassa	I	RFX	RFX_DNA_binding	1	0.6502061722952671	RFX1_HUMAN.H11MO.0.B	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
